0.16479770226002163,0.1702447012092525,0.17166711396703904,0.16854917790813462,0.1626569275389311,0.17190674031811412,0.17296352533002332,0.17749662547884928,0.17869762367568784,0.16912327102231076,0.07096848544706827
0.17437051756266703,0.17363452871987592,0.16601621363501132,0.16058173731527597,0.1412232989746624,0.131211645940744,0.11881978937745626,0.1190116952454699,0.11658324276320182,0.09390735572259974,0.019533934416643847
0.16640480970092347,0.165640422948664,0.15741918735151772,0.1494480359895117,0.13079482334231535,0.11219183308421024,0.09659130869252958,0.08719880783481601,0.07946402122495248,0.06430602310114172,0.01015069756176473
0.14533372431045885,0.14809514938254506,0.14345335133976925,0.14194265119250213,0.12051061995541024,0.09690659668780835,0.0813525855939041,0.07074944916548079,0.06344866680981892,0.04950550855163529,0.007139477095980464
0.1296365028668463,0.13265246523997035,0.13394033313974368,0.12383430493494665,0.11036299291558037,0.08766494845182425,0.0683051007486921,0.05642600128410645,0.050758653558620984,0.03749818032615084,0.005516972933851797
0.11303927128302216,0.11957603018679878,0.12361146397491198,0.11900637118021513,0.09831940109565161,0.07709003473518078,0.05977817062700076,0.047265115870311784,0.04079714348190409,0.03290835728447031,0.0044993171981646055
0.10281993759741204,0.10999797828136962,0.10941901715181938,0.10527102129309121,0.08649246693765104,0.06971026646130789,0.051049919599536274,0.04163541210537022,0.03688604846571382,0.025942026577135537,0.0036938363010865618
0.0971385414266013,0.09700737634386214,0.10178994462944567,0.09878773622138631,0.08204185978361334,0.05890868695490571,0.045580823593439915,0.03705903935623121,0.031749828777873634,0.023569986953141258,0.003259554392312944
0.0840851044601736,0.08592391901063184,0.09752149413222783,0.08800352068235318,0.07513813080581569,0.05555382832566749,0.0407542573944894,0.03276466261589029,0.029620086008880084,0.020448559861464616,0.0028437276240231954
0.07890182371632563,0.08631920991940256,0.09053413152314908,0.08572423962398598,0.06899671154057807,0.05438497664513066,0.03698803680947236,0.02963312758732917,0.026337102855778297,0.018363012376348686,0.002584884591775592
0.07197112010750992,0.08091726378767869,0.08612075359606619,0.08002308501717546,0.06462665901285186,0.04505223397267595,0.03453271023009915,0.026763071185559432,0.022966728479101063,0.017223857334640488,0.0021381601801938165
0.06659675771300258,0.07934128291464307,0.08299014507573292,0.07561220749038981,0.05878617909702601,0.04669246551335476,0.029401151623800803,0.02485050069148864,0.021247769384953416,0.015220744643986258,0.002157254081539367
0.0599742515928133,0.07374772762731227,0.07579336126397242,0.06922337357868782,0.055234190022672235,0.04038230514599755,0.0285800069770388,0.023033397049648095,0.01989412878186775,0.01400155276124751,0.0019081392510281946
0.060361242971454156,0.06602519525610044,0.07346142859700243,0.06542436723490715,0.05276048365621391,0.03677897949185612,0.026469589351937235,0.021543349451051092,0.018672346714849006,0.013404566936675941,0.001688342595846228
0.054871781312229286,0.06613150919149213,0.06973475483732962,0.061137804688241315,0.05148862636772576,0.035382184681365184,0.024535247959997595,0.020401248173368122,0.016981986244072923,0.012426057325068046,0.0015781752057455213
0.05274869374242619,0.062303041995080105,0.06528692215591594,0.05925753984728184,0.04592623799475621,0.03230241973308727,0.02390273729053446,0.01940983024181149,0.016647596239654092,0.011413743688048358,0.0015344897155223057
0.05129372816628907,0.0602432888576479,0.06357100085543572,0.054579735155547496,0.044612174576256276,0.03199214678506968,0.023603111121420706,0.01821756808960229,0.015297121554314523,0.010726172813882398,0.0015318346422071461
0.04947163643706098,0.05693922777649968,0.06172229475952571,0.05370263259984647,0.041413686122310375,0.030137595040666376,0.021222442446766708,0.016463116155295443,0.014362130041226866,0.009741354214612728,0.0013682805589478805
0.045480221502350066,0.0541804303488502,0.058051820649320414,0.05040898918848649,0.040542803410986816,0.02917140158331304,0.019818905839168656,0.015992911404648945,0.01389099615512735,0.00948254055431224,0.0012263608526033977
0.04399518455790479,0.04991882739519955,0.05361602349799555,0.049813280955712747,0.03692097852757814,0.025981113444167706,0.01876868234133991,0.014872232813517136,0.012895709752034556,0.009331310986743125,0.0012021499144845424
