0.041,0.102,0.258,0.413,0.68,0.701,0.69
0.0,0.567,0.818,0.878,0.89,0.855,0.85
0.0,0.826,0.911,0.925,0.911,0.877,0.88
0.0,0.889,0.937,0.95,0.918,0.915,0.881
0.0,0.931,0.934,0.944,0.932,0.892,0.905
0.0,0.934,0.958,0.95,0.917,0.921,0.914
0.0,0.949,0.968,0.958,0.927,0.904,0.91
0.0,0.96,0.96,0.953,0.932,0.927,0.91
0.0,0.956,0.963,0.969,0.921,0.926,0.918
0.0,0.962,0.956,0.972,0.943,0.928,0.932
0.0,0.958,0.96,0.964,0.919,0.923,0.937
0.0,0.961,0.966,0.961,0.935,0.933,0.91
0.0,0.968,0.963,0.947,0.941,0.923,0.952
0.0,0.965,0.959,0.96,0.914,0.927,0.933
0.0,0.957,0.968,0.956,0.937,0.933,0.924
0.0,0.963,0.954,0.948,0.939,0.919,0.947
0.0,0.975,0.964,0.957,0.929,0.921,0.931
0.0,0.964,0.977,0.94,0.93,0.936,0.931
0.0,0.968,0.972,0.94,0.949,0.936,0.935
0.0,0.97,0.965,0.953,0.933,0.929,0.915
