0.04698087459266016,0.05089178514212824,0.058575812300119844,0.059689717791836766,0.03013034767838089,0.014254010022798958,0.0017676691930745326
0.030981622537831034,0.03812822009626674,0.04308154351383686,0.039882149676410766,0.017602147599822184,0.007959420216294689,0.0010171212005292607
0.025976939998532636,0.030419681869692284,0.03340595108118589,0.03245826125570755,0.013790840673528917,0.006503892255473974,0.0008121437661371326
0.021539623492861208,0.026497393854977642,0.02939944995220307,0.026702390529032567,0.012149149253516957,0.005157447594052285,0.0007108394546849675
0.01920676412661592,0.02407246038114204,0.027319420014781274,0.023526020441382304,0.010343730980592917,0.004564092812958914,0.0005905165011170627
0.017538459836132423,0.022100177338839906,0.023899200559421116,0.021975665368091465,0.008933496199938776,0.004019371743645698,0.0005419852504073374
0.015838607426192395,0.019696851532381703,0.022674274079211708,0.020255210251495223,0.00829610740213669,0.0037707898948638073,0.0004896876148128413
0.015116430439383922,0.018603174459442266,0.021267157368240478,0.01765332256814703,0.007313738334728306,0.003424780927095635,0.00043819516767907007
0.013944429539036927,0.017518066501351872,0.01974028563411438,0.01744537934571291,0.006596322732423913,0.003270558273497633,0.0004155852440153745
0.013444195724847193,0.016249126820890813,0.018443937329454596,0.01628696772299399,0.006883229763740882,0.003178705061368087,0.00039534472902119454
0.01404864004578017,0.015261372697129969,0.017909392993469667,0.015752844414541563,0.006513365228269427,0.0027632405091876453,0.0003949498109959699
0.012418514629594346,0.01562815049219437,0.01768172157934938,0.0142171416013626,0.005897121034795762,0.0026460621384859226,0.00035689005649684784
0.012273339808215062,0.014933866739864118,0.016182741398120194,0.014908268429993668,0.0060123989084831615,0.0026033665449864025,0.00033970727961461533
0.011857209849863578,0.015162722641189568,0.016029627875589054,0.014221664281456393,0.005548395868355942,0.0024326623441863677,0.0003294947034368532
0.011378192875848566,0.013725221664861483,0.014995510033279834,0.012914209757724867,0.00519092982194248,0.0024308990281577043,0.0003247996930452197
0.010994638101682856,0.013355724645960654,0.014736997887951579,0.01290664468047002,0.00493995385828773,0.0024252502341233937,0.00029983121853590684
0.009863281856730376,0.013082208564794267,0.014246927537777843,0.01239694574788239,0.004953914611151659,0.0022049360779889072,0.0002908064472507679
0.010113056666855542,0.012397326158903415,0.013893647335963887,0.012582324220207726,0.0049215063267950086,0.0021856004085640847,0.0002777030153632972
0.010239772784995544,0.012400732689602128,0.012839440167494833,0.011754480924581862,0.004620758294566621,0.002158899135378062,0.0002715055273351142
0.009675697991976604,0.011663942891895545,0.012917681541057272,0.01144171663943743,0.004400092106192504,0.002101795834451393,0.00028048209243208095
